t,u,e
135.8001,1.16899268924,-0.114867156018
135.9001,1.16840615437,-0.114873246308
136.0001,1.16782132644,-0.114878469231
136.1001,1.16723823704,-0.114882811244
136.2001,1.16665691702,-0.114886259232
136.3001,1.16607739639,-0.114888800527
136.4001,1.16549971593,-0.114890415803
136.5001,1.16492390227,-0.114891094372
136.6001,1.16434998007,-0.11489082671
136.7001,1.16377797705,-0.114889601338
136.8001,1.16320792009,-0.114887407226
136.9001,1.16263983525,-0.114884233803
137.0001,1.16207374766,-0.11488007097
137.1001,1.16150968157,-0.114874909111
137.2001,1.16094766029,-0.114868739102
137.3001,1.16038770617,-0.114861552326
137.4001,1.1598298406,-0.114853340681
137.5001,1.15927409569,-0.114844090299
137.6001,1.15872048795,-0.114833795662
137.7001,1.15816903367,-0.11482245137
137.8001,1.15761975125,-0.114810050867
137.9001,1.15707265811,-0.114796588113
138.0001,1.15652777065,-0.114782057592
138.1001,1.15598510425,-0.11476645432
138.2001,1.15544467322,-0.114749773857
138.3001,1.15490649084,-0.114732012313
138.4001,1.15437056927,-0.114713166358
138.5001,1.15383694417,-0.114693220265
138.6001,1.15330561421,-0.114672177794
138.7001,1.15277658812,-0.114650037373
138.8001,1.15224987591,-0.114626796742
138.9001,1.15172548666,-0.114602454121
139.0001,1.15120342846,-0.11457700822
139.1001,1.15068370842,-0.114550458238
139.2001,1.15016633268,-0.114522803871
139.3001,1.14965130638,-0.114494045313
139.4001,1.14913863381,-0.114464183188
139.5001,1.14862832204,-0.114433216688
139.6001,1.14812037082,-0.114401148721
139.7001,1.14761478155,-0.11436798134
139.8001,1.14711155464,-0.114333717098
139.9001,1.14661068948,-0.11429835905
140.0001,1.14611218442,-0.114261910759
140.1001,1.14561603679,-0.114224376298
140.2001,1.14512224286,-0.114185760253
140.3001,1.14463079786,-0.114146067725
140.4001,1.14414169961,-0.114105302479
140.5001,1.14365495884,-0.114063461636
140.6001,1.14317055646,-0.114020557555
140.7001,1.14268848545,-0.113976596393
140.8001,1.14220873789,-0.113931584729
140.9001,1.14173130503,-0.11388552956
141.0001,1.14125617721,-0.113838438302
141.1001,1.1407833439,-0.113790318786
